Publication Date,Center,Recommendation,Title,Type,Page URL,File URL,Web Article URL,File Type,File Size,File Size (bytes),File Status,Has Hosted File
2019-10-21,,Archive,Understanding and Assisting Veterans Involved in the Criminal Justice System,article,https://icjia.illinois.gov/about/publications/understanding-and-assisting-veterans-involved-in-the-criminal-justice-system/,https://archive.icjia-api.cloud/files/icjia/articles/understanding_and_assisting_veterans-191021T19590943.pdf,https://icjia.illinois.gov/researchhub/articles/understanding-and-assisting-veterans-involved-in-the-criminal-justice-system,PDF,630.9 KB,646029,200,yes
2019-10-17,Victim Studies,Archive,"Domestic Violence Trends in Illinois: Victimization Characteristics, Help-Seeking, and Service Utilization",article,https://icjia.illinois.gov/about/publications/domestic-violence-trends-in-illinois-victimization-characteristics-help-seeking-and-service-utilization/,https://archive.icjia-api.cloud/files/icjia/articles/DomesticViolenceTrends_Victim_HelpSeeking_Services_10_17_19_Final-191022T20363236.pdf,https://icjia.illinois.gov/researchhub/articles/domestic-violence-trends-in-illinois-victimization-characteristics-help-seeking-and-service-utilization,PDF,401.1 KB,410768,200,yes
2019-10-15,,Archive,An Evaluation of Transitional Housing Programs in Illinois for Victims of Domestic Violence and/or Human Trafficking,researchReport,https://icjia.illinois.gov/about/publications/an-evaluation-of-transitional-housing-programs-in-illinois-for-victims-of-domestic-violence-andor-human-trafficking/,https://archive.icjia-api.cloud/files/icjia/articles/FULL%20REPORT%20of%20TH%20100319.pdf,https://icjia.illinois.gov/researchhub/articles/an-evaluation-of-transitional-housing-programs-in-illinois-for-victims-of-domestic-violence-and-or-human-trafficking,PDF,1.6 MB,1654786,200,yes
2019-10-03,,Archive,An Evaluation of Transitional Housing Programs in Illinois for Victims of Domestic Violence and/or Human Trafficking,article,https://icjia.illinois.gov/about/publications/an-evaluation-of-transitional-housing-programs-in-illinois-for-victims-of-domestic-violence-and-or-human-trafficking/,https://archive.icjia-api.cloud/files/icjia/articles/full-report-of-TH-100319-191015T19583998.pdf,https://icjia.illinois.gov/researchhub/articles/an-evaluation-of-transitional-housing-programs-in-illinois-for-victims-of-domestic-violence-and-or-human-trafficking,PDF,587.1 KB,601150,200,yes
2019-10-01,Victim Studies,Archive,Provider-Reported Challenges & Opportunities in Supporting Young Victims of Crime,article,https://icjia.illinois.gov/about/publications/provider-reported-challenges-opportunities-in-supporting-young-victims-of-crime/,https://archive.icjia-api.cloud/files/icjia/articles/Baldo_2019_Provider%20reported%20challenges%20&%20opportunities%20in%20supporting%20victims%20of%20crime_09262019.pdf,https://icjia.illinois.gov/researchhub/articles/provider-reported-challenges-and-opportunities-in-supporting-young-victims-of-crime,PDF,1.1 MB,1202469,200,yes
2019-09-19,Victim Studies,Archive,Provider-Reported Challenges and Opportunities in Supporting Young Victims of Crime,article,https://icjia.illinois.gov/about/publications/provider-reported-challenges-and-opportunities-in-supporting-young-victims-of-crime/,https://archive.icjia-api.cloud/files/icjia/articles/Provider_reported_challenges_&_opportunities_in_supporting_victims_of_crime-191015T19261497.pdf,https://icjia.illinois.gov/researchhub/articles/provider-reported-challenges-and-opportunities-in-supporting-young-victims-of-crime,PDF,1.1 MB,1202469,200,yes
2019-09-03,Victim Studies,Archive,How Illinois Service Providers Support Young Victims of Crime: Findings from an Illinois HEALS Survey,article,https://icjia.illinois.gov/about/publications/how-illinois-service-providers-support-young-victims-of-crime-findings-from-an-illinois-heals-survey/,https://archive.icjia-api.cloud/files/icjia/articles/DSP_top_line_090619-191011T20093738.pdf,https://icjia.illinois.gov/researchhub/articles/how-illinois-service-providers-support-young-victims-of-crime-findings-from-an-illinois-heals-survey,PDF,349.6 KB,358001,200,yes
2019-08-12,,Archive,A Survey of Law Enforcement in Central Illinois to Guide Violence Reduction Strategies and Project Safe Neighborhoods,article,https://icjia.illinois.gov/about/publications/a-survey-of-law-enforcement-in-central-illinois-to-guide-violence-reduction-strategies-and-project-safe-neighborhoods/,https://archive.icjia-api.cloud/files/icjia/articles/Survey_Project_Safe_Neighborhoods-191011T20094359.pdf,https://icjia.illinois.gov/researchhub/articles/a-survey-of-law-enforcement-in-central-illinois-to-guide-violence-reduction-strategies-and-project-safe-neighborhoods,PDF,631.2 KB,646311,200,yes
2019-07-24,,Archive,Behavioral and Public Health Perspectives on Violence Prevention: A Survey of Illinois Practitioners,article,https://icjia.illinois.gov/about/publications/behavioral-and-public-health-perspectives-on-violence-prevention-a-survey-of-illinois-practitioners/,https://archive.icjia-api.cloud/files/icjia/articles/Final%20Practitioner%20Survey%20Article_7-18-2019_V2.pdf,https://icjia.illinois.gov/researchhub/articles/behavioral-and-public-health-perspectives-on-violence-prevention-pa-survey-of-illinois-practitioners,PDF,1.2 MB,1214293,200,yes
2019-07-23,,Archive,Alcohol-Impaired Driving in Illinois,article,https://icjia.illinois.gov/about/publications/alcohol-impaired-driving-in-illinois/,https://archive.icjia-api.cloud/files/icjia/articles/DUI_Article_072619-191011T20091425.pdf,https://icjia.illinois.gov/researchhub/articles/alcohol-impaired-driving-in-illinois,PDF,331.2 KB,339147,200,yes
2019-07-17,CJRE,Archive,A State and National Overview of Methamphetamine Trends,article,https://icjia.illinois.gov/about/publications/a-state-and-national-overview-of-methamphetamine-trends/,https://archive.icjia-api.cloud/files/icjia/articles/Overview_Methamphetamine_Trends-191011T20091574.pdf,https://icjia.illinois.gov/researchhub/articles/illinois-and-national-methamphetamine-trends,PDF,399.6 KB,409168,200,yes
2019-07-15,,Archive,Behavioral and Public Health Perspectives on Violence Prevention: A Survey of Illinois Practitioners,article,https://icjia.illinois.gov/about/publications/behavioral-and-public-health-perspectives-on-violence-prevention-pa-survey-of-illinois-practitioners/,https://archive.icjia-api.cloud/files/icjia/articles/Practitioner_Survey Article_7-18-2019_V2-191011T20091800.pdf,https://icjia.illinois.gov/researchhub/articles/behavioral-and-public-health-perspectives-on-violence-prevention-pa-survey-of-illinois-practitioners,PDF,189.4 KB,193961,200,yes
2019-07-11,,Archive,A State and National Overview of Methamphetamine Trends,article,https://icjia.illinois.gov/about/publications/illinois-and-national-methamphetamine-trends/,https://archive.icjia-api.cloud/files/icjia/articles/Overview_Methamphetamine_Trends-191011T20091574.pdf,https://icjia.illinois.gov/researchhub/articles/illinois-and-national-methamphetamine-trends,PDF,399.6 KB,409168,200,yes
2019-07-01,,Archive,Limited Release of Information Form,general,https://icjia.illinois.gov/about/publications/limited-release-of-information-form/,https://agency.icjia-api.cloud/uploads/Limited_Release_of_Information_Form_PDF_for_Download_010719_070c948f6c.pdf,,PDF,105.9 KB,108430,200,yes
2019-07-01,Victim Studies,Archive,Illinois Helping Everyone Access Linked Systems Action Plan,article,https://icjia.illinois.gov/about/publications/illinois-helping-everyone-access-linked-systems-action-plan/,https://archive.icjia-api.cloud/files/icjia/articles/llinois_HEALS_Action_Plan_ICJIA_07292019-191011T20095084.pdf,https://icjia.illinois.gov/researchhub/articles/illinois-helping-everyone-access-linked-systems-action-plan,PDF,1.3 MB,1318302,200,yes
2019-06-24,,Archive,Financial Assistance for Illinois Victims: Crime Victim Compensation Fund,article,https://icjia.illinois.gov/about/publications/financial-assistance-for-illinois-victims-crime-victim-compensation-fund/,https://archive.icjia-api.cloud/files/icjia/articles/Victim_Compensation_Illinios-191011T20092973.pdf,https://icjia.illinois.gov/researchhub/articles/financial-assistance-for-illinois-victims-crime-victim-compensation-fund,PDF,2.3 MB,2454710,200,yes
2019-06-17,CJRE,Archive,Protecting Participants of Social Science Research,article,https://icjia.illinois.gov/about/publications/protecting-participants-of-social-science-research/,https://archive.icjia-api.cloud/files/icjia/articles/HSR_PDF_6-18-2019-191011T20092955.pdf,https://icjia.illinois.gov/researchhub/articles/protecting-participants-of-social-science-research,PDF,795.3 KB,814344,200,yes
2019-06-17,CJRE,Archive,Probation Clients’ Barriers to Access and Use of Opioid Use Disorder Medications,article,https://icjia.illinois.gov/about/publications/probation-clients-barriers-to-access-and-use-of-opioid-use-disorder-medications/,,https://icjia.illinois.gov/researchhub/articles/probation-clients-barriers-to-access-and-use-of-opioid-use-disorder-medications,,,,,no
2019-06-11,,Archive,Factors Influencing the Sentencing of Convicted Felons in Illinois,article,https://icjia.illinois.gov/about/publications/factors-influencing-the-sentencing-of-convicted-felons-in-illinois/,https://archive.icjia-api.cloud/files/icjia/articles/Factors_Influencing_the_Sentencing-191011T20093012.pdf,https://icjia.illinois.gov/researchhub/articles/factors-influencing-the-sentencing-of-convicted-felons-in-illinois,PDF,1015.1 KB,1039487,200,yes
2019-06-10,CJRE,Archive,Demystifying Program Evaluation in Criminal Justice: A Guide for Practitioners,article,https://icjia.illinois.gov/about/publications/demystifying-program-evaluation-in-criminal-justice-a-guide-for-practitioners/,https://archive.icjia-api.cloud/files/icjia/articles/Demystifying_Evaluation-191011T20092818.pdf,https://icjia.illinois.gov/researchhub/articles/demystifying-program-evaluation-in-criminal-justice-a-guide-for-practitioners,PDF,3.4 MB,3554318,200,yes
2019-06-05,CJRE,Archive,MENTAL HEALTH DISORDERS AND THE CRIMINAL JUSTICE SYSTEM: A CONTINUUM OF EVIDENCE-INFORMED PRACTICES,application,https://icjia.illinois.gov/about/publications/mental-health-disorders-and-the-criminal-justice-system-a-continuum-of-evidence-informed-practices/,,,,,,,no
2019-06-05,CJRE,Archive,Entrepreneurship for the Formerly Incarcerated: A Process Evaluation of the Pathway to Enterprise for Returning Citizens (PERC) Program,researchReport,https://icjia.illinois.gov/about/publications/entrepreneurship-for-the-formerly-incarcerated-a-process-evaluation-of-the-pathway-to-enterprise-for-returning-citizens-perc-program/,https://archive.icjia-api.cloud/files/icjia/articles/Entrepreneurship%20for%20the%20Formerly%20Incarcerated%20-%20A%20Process%20Evaluation%20of%20PERC.pdf,https://icjia.illinois.gov/researchhub/articles/entrepreneurship-for-the-formerly-incarcerated,PDF,3.0 MB,3095242,200,yes
2019-05-28,CJRE,Archive,Entrepreneurship for the Formerly Incarcerated: A Process Evaluation of the Pathway to Enterprise for Returning Citizens (PERC) Program,article,https://icjia.illinois.gov/about/publications/entrepreneurship-for-the-formerly-incarcerated/,https://archive.icjia-api.cloud/files/icjia/articles/Entrepreneurship_for_the_Formerly_Incarcerated-191011T20093815.pdf,https://icjia.illinois.gov/researchhub/articles/entrepreneurship-for-the-formerly-incarcerated,PDF,3.0 MB,3095242,200,yes
2019-04-02,Comms,,Illinois Criminal Justice Information Authority 2018 Annual Report,annualReport,https://icjia.illinois.gov/about/publications/illinois-criminal-justice-information-authority-2018-annual-report/,https://archive.icjia-api.cloud/files/icjia/pdf/AnnualReport/AnnualReportFY18.pdf,,PDF,2.1 MB,2201364,200,yes
2019-04-02,CJRE,Archive,Examining the Extent of Recidivism in Illinois After Juvenile Incarceration,researchReport,https://icjia.illinois.gov/about/publications/examining-the-extent-of-recidivism-in-illinois-after-juvenile-incarceration/,https://archive.icjia-api.cloud/files/icjia/articles/Full%20DJJ%20Recidivism%20Report_3-7-2019_With%20DOIa.pdf,https://icjia.illinois.gov/researchhub/articles/examining-the-extent-of-recidivism-in-illinois,PDF,887.0 KB,908253,200,yes
2019-03-18,Victim Studies,Archive,Child and Youth Exposure to Violence in Illinois,article,https://icjia.illinois.gov/about/publications/child-and-youth-exposure-to-violence-in-illinois/,,https://icjia.illinois.gov/researchhub/articles/child-and-youth-exposure-to-violence-in-illinois,,,,,no
2019-03-11,CJRE,Archive,Examining the Extent of Recidivism in Illinois After Juvenile Incarceration,article,https://icjia.illinois.gov/about/publications/examining-the-extent-of-recidivism-in-illinois/,https://archive.icjia-api.cloud/files/icjia/articles/Full_DJJ_Recidivism_Report_3-7-2019-191011T20092914.pdf,https://icjia.illinois.gov/researchhub/articles/examining-the-extent-of-recidivism-in-illinois,PDF,887.0 KB,908253,200,yes
2019-01-23,Victim Studies,Archive,Victimization and Help-Seeking Experiences of LGBTQ+ Individuals,article,https://icjia.illinois.gov/about/publications/victimization-and-help-seeking-experiences-of-lgbtq-individuals/,,https://icjia.illinois.gov/researchhub/articles/victimization-and-help-seeking-experiences-of-lgbtq-individuals,,,,,no
2019-01-09,CJRE,Archive,The Victim-Offender Overlap: Examining the Relationship Between Victimization and Offending,article,https://icjia.illinois.gov/about/publications/the-victim-offender-overlap-examining-the-relationship-between-victimization-and-offending/,https://archive.icjia-api.cloud/files/icjia/articles/Victim_offender_overlap_PDF_010919-191011T20091992.pdf,https://icjia.illinois.gov/researchhub/articles/the-victim-offender-overlap-examining-the-relationship-between-victimization-and-offending,PDF,414.6 KB,424544,200,yes
2018-12-21,CJRE,Archive,Law Enforcement Response to Mental Health Crisis Incidents: A Survey of Illinois Police and Sheriff’s Departments,article,https://icjia.illinois.gov/about/publications/law-enforcement-response-to-mental-health-crisis-incidents-a-survey-of-illinois-police-and-sheriffs-departments/,https://researchhub.icjia-api.cloud/uploads/MHCR_Article_121318-191011T20093000.pdf,https://icjia.illinois.gov/researchhub/articles/law-enforcement-response-to-mental-health-crisis-incidents-a-survey-of-illinois-police-and-sheriff-s-departments,PDF,605.4 KB,619979,200,yes
2018-12-14,CJRE,Archive,Law Enforcement Response to Mental Health Crisis Incidents: A Survey of Illinois Police and Sheriff's Departments,article,https://icjia.illinois.gov/about/publications/law-enforcement-response-to-mental-health-crisis-incidents-a-survey-of-illinois-police-and-sheriff-s-departments/,https://archive.icjia-api.cloud/files/icjia/articles/MHCR_Article_121318-191011T20093000.pdf,https://icjia.illinois.gov/researchhub/articles/law-enforcement-response-to-mental-health-crisis-incidents-a-survey-of-illinois-police-and-sheriff-s-departments,PDF,605.4 KB,619979,200,yes
